"posteam","defteam","play_type","yards_gained","air_yards","yards_after_catch","down","big_play"
"LA","SEA","run",5,NA,NA,2,"No"
"LA","SEA","pass",27,12,15,1,"Yes"
"LA","SEA","run",5,NA,NA,1,"No"
"LA","SEA","pass",0,-2,NA,2,"No"
"LA","SEA","pass",0,18,NA,3,"No"
"LA","SEA","pass",6,6,0,4,"No"
"LA","SEA","pass",19,7,12,1,"No"
"LA","SEA","run",0,NA,NA,1,"No"
"LA","SEA","run",-1,NA,NA,2,"No"
"LA","SEA","pass",5,4,1,3,"No"
"LA","SEA","no_play",0,NA,NA,4,"No"
"LA","SEA","field_goal",0,NA,NA,4,"No"
"SEA","LA","kickoff",0,NA,NA,NA,"No"
"SEA","LA","run",9,NA,NA,1,"No"
"SEA","LA","pass",0,-1,NA,2,"No"
"SEA","LA","pass",0,3,NA,3,"No"
"SEA","LA","punt",0,NA,NA,4,"No"
"LA","SEA","pass",54,19,35,1,"Yes"
"LA","SEA","run",2,NA,NA,1,"No"
"LA","SEA",NA,NA,NA,NA,NA,NA
"LA","SEA","pass",0,31,NA,2,"No"
"LA","SEA","pass",19,11,8,3,"No"
"LA","SEA","run",5,NA,NA,1,"No"
"LA","SEA","run",3,NA,NA,2,"No"
"LA","SEA","pass",0,0,NA,3,"No"
"LA","SEA","no_play",0,NA,NA,4,"No"
"LA","SEA","field_goal",0,NA,NA,4,"No"
"SEA","LA","kickoff",0,NA,NA,NA,"No"
"SEA","LA","no_play",0,NA,NA,1,"No"
"SEA","LA","run",1,NA,NA,1,"No"
"SEA","LA","pass",-1,NA,NA,2,"No"
"SEA","LA","run",7,NA,NA,3,"No"
"SEA","LA","punt",0,NA,NA,4,"No"
"LA","SEA","run",9,NA,NA,1,"No"
"LA","SEA","run",4,NA,NA,2,"No"
"LA","SEA","run",3,NA,NA,1,"No"
"LA","SEA","pass",5,2,3,2,"No"
"LA","SEA","run",4,NA,NA,3,"No"
"LA","SEA","run",9,NA,NA,1,"No"
"LA","SEA","run",3,NA,NA,2,"No"
"LA","SEA","pass",6,5,1,1,"No"
"LA","SEA","pass",11,10,1,2,"No"
"LA","SEA","run",5,NA,NA,1,"No"
"LA","SEA","pass",3,2,1,2,"No"
"LA","SEA","extra_point",0,NA,NA,NA,"No"
"SEA","LA","kickoff",0,NA,NA,NA,"No"
"SEA","LA","run",2,NA,NA,1,"No"
"SEA","LA","pass",-8,NA,NA,2,"No"
"SEA","LA","run",17,NA,NA,3,"No"
"SEA","LA","run",5,NA,NA,1,"No"
"SEA","LA","run",4,NA,NA,2,"No"
"SEA","LA","run",2,NA,NA,3,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"SEA","LA","run",0,NA,NA,1,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"SEA","LA","run",4,NA,NA,2,"No"
"SEA","LA","pass",17,8,9,1,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"LA","SEA","pass",0,34,NA,1,"No"
"LA","SEA","run",5,NA,NA,2,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"LA","SEA","run",0,NA,NA,3,"No"
NA,NA,NA,NA,NA,NA,NA,NA
"SEA","LA","kickoff",0,NA,NA,NA,"No"
"SEA","LA","run",2,NA,NA,1,"No"
"SEA","LA","pass",7,3,4,2,"No"
"SEA","LA","run",1,NA,NA,3,"No"
"SEA","LA","run",55,NA,NA,1,"Yes"
"SEA","LA","extra_point",0,NA,NA,NA,"No"
"LA","SEA","kickoff",0,NA,NA,NA,"No"
"LA","SEA","run",1,NA,NA,1,"No"
"LA","SEA","pass",0,1,NA,2,"No"
"LA","SEA","pass",48,43,5,3,"Yes"
NA,NA,"no_play",0,NA,NA,NA,"No"
"LA","SEA","no_play",0,NA,NA,1,"No"
"LA","SEA","pass",16,-4,20,1,"No"
"LA","SEA","run",2,NA,NA,2,"No"
"LA","SEA","run",-1,NA,NA,3,"No"
"LA","SEA","no_play",0,NA,NA,4,"No"
"LA","SEA","field_goal",0,NA,NA,4,"No"
"SEA","LA","kickoff",0,NA,NA,NA,"No"
"SEA","LA","pass",0,19,NA,1,"No"
"SEA","LA","no_play",0,NA,NA,2,"No"
"SEA","LA","pass",20,8,12,2,"Yes"
"SEA","LA","pass",0,-2,2,1,"No"
"SEA","LA","run",2,NA,NA,2,"No"
"SEA","LA","pass",0,5,NA,3,"No"
"LA","SEA","run",1,NA,NA,1,"No"
"LA","SEA","extra_point",0,NA,NA,NA,"No"
"SEA","LA","kickoff",0,NA,NA,NA,"No"
"SEA","LA","pass",10,5,5,1,"No"
"SEA","LA","pass",0,8,NA,1,"No"
"SEA","LA","pass",12,12,0,2,"No"
"SEA","LA","no_play",0,NA,NA,1,"No"
"SEA","LA","run",1,NA,NA,1,"No"
"SEA","LA","pass",5,-10,15,2,"No"
"SEA","LA","pass",0,17,NA,3,"No"
"SEA","LA","punt",0,NA,NA,4,"No"
"LA","SEA","run",6,NA,NA,1,"No"
"LA","SEA","run",1,NA,NA,2,"No"
"LA","SEA","pass",9,7,2,3,"No"
"LA","SEA","pass",4,4,0,1,"No"
"LA","SEA","run",3,NA,NA,2,"No"
"LA","SEA","pass",58,18,40,3,"Yes"
"LA","SEA",NA,NA,NA,NA,NA,NA
"LA","SEA","run",0,NA,NA,1,"No"
"LA","SEA","run",3,NA,NA,2,"No"
"LA","SEA","pass",1,1,0,3,"No"
"LA","SEA","extra_point",0,NA,NA,NA,"No"
"SEA","LA","kickoff",0,NA,NA,NA,"No"
"SEA","LA","pass",27,14,13,1,"Yes"
"SEA","LA","pass",9,6,3,1,"No"
"SEA","LA","run",6,NA,NA,2,"No"
"SEA","LA","run",0,NA,NA,1,"No"
"SEA","LA","pass",13,5,8,2,"No"
"SEA","LA","pass",4,4,0,1,"No"
"SEA","LA","pass",0,6,NA,2,"No"
"SEA","LA","pass",0,5,NA,3,"No"
"LA","SEA","run",4,NA,NA,1,"No"
"LA","SEA","run",0,NA,NA,2,"No"
"LA","SEA","pass",0,14,NA,3,"No"
"LA","SEA","punt",0,NA,NA,4,"No"
"SEA","LA","pass",2,NA,NA,NA,"No"
"LA","SEA","kickoff",0,NA,NA,NA,"No"
"LA","SEA","pass",3,0,3,1,"No"
"LA","SEA","pass",0,3,NA,2,"No"
"LA","SEA","pass",0,17,NA,3,"No"
"LA","SEA","punt",0,NA,NA,4,"No"
"SEA","LA","run",31,NA,NA,1,"Yes"
"SEA","LA","pass",26,26,0,1,"Yes"
"SEA","LA","run",2,NA,NA,NA,"No"
"LA","SEA","kickoff",0,NA,NA,NA,"No"
"LA","SEA","run",2,NA,NA,1,"No"
"LA","SEA","pass",0,13,NA,2,"No"
"LA","SEA","pass",5,-2,7,3,"No"
"LA","SEA","punt",0,NA,NA,4,"No"
"SEA","LA","pass",0,17,NA,1,"No"
"SEA","LA","run",3,NA,NA,2,"No"
"SEA","LA","pass",3,-5,8,3,"No"
"SEA","LA","punt",0,NA,NA,4,"No"
"LA","SEA","pass",7,3,4,1,"No"
"LA","SEA","pass",0,-7,NA,2,"No"
"LA","SEA","pass",27,22,5,3,"Yes"
"LA","SEA","no_play",0,NA,NA,1,"No"
"LA","SEA","pass",5,5,0,1,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"LA","SEA","run",7,NA,NA,2,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"LA","SEA","pass",0,15,NA,3,"No"
"LA","SEA","field_goal",0,NA,NA,4,"No"
"SEA","LA","run",2,NA,NA,1,"No"
"SEA","LA","pass",-9,NA,NA,2,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"SEA","LA","pass",0,-5,NA,3,"No"
"SEA","LA","punt",0,NA,NA,4,"No"
"LA","SEA","pass",0,2,NA,1,"No"
"LA","SEA","pass",27,27,0,2,"Yes"
"LA","SEA","pass",0,13,NA,1,"No"
"LA","SEA","pass",10,10,0,2,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"LA","SEA","pass",0,6,NA,1,"No"
"LA","SEA","pass",0,6,NA,2,"No"
"LA","SEA","pass",0,20,NA,3,"No"
"LA","SEA","punt",0,NA,NA,4,"No"
"SEA","LA","pass",13,2,11,1,"No"
"SEA","LA","qb_spike",0,0,NA,1,"No"
"SEA","LA","pass",-8,NA,NA,2,"No"
NA,NA,NA,NA,NA,NA,NA,NA
"LA","SEA","kickoff",0,NA,NA,NA,"No"
"LA","SEA","pass",9,4,5,1,"No"
"LA","SEA","pass",13,6,7,2,"No"
"LA","SEA","pass",0,34,NA,1,"No"
"LA","SEA","no_play",0,NA,NA,2,"No"
"LA","SEA","run",4,NA,NA,1,"No"
"LA","SEA","pass",0,5,NA,2,"No"
"LA","SEA","pass",7,5,2,3,"No"
"LA","SEA","run",1,NA,NA,1,"No"
"LA","SEA","pass",41,19,22,2,"Yes"
"LA","SEA","extra_point",0,NA,NA,NA,"No"
"SEA","LA","kickoff",0,NA,NA,NA,"No"
"SEA","LA","run",4,NA,NA,1,"No"
"SEA","LA","pass",17,17,0,2,"No"
"SEA","LA","pass",0,11,NA,1,"No"
"SEA","LA","no_play",0,NA,NA,2,"No"
"SEA","LA","run",2,NA,NA,1,"No"
"SEA","LA","pass",21,21,0,2,"Yes"
"SEA","LA","pass",2,2,0,1,"No"
"SEA","LA","pass",5,5,0,2,"No"
"SEA","LA","run",5,NA,NA,3,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"SEA","LA","pass",4,4,0,1,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"SEA","LA","pass",2,NA,NA,NA,"No"
"SEA","LA",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
"LV","HOU","kickoff",0,NA,NA,NA,"No"
"LV","HOU","pass",0,31,NA,1,"No"
"LV","HOU","pass",0,1,NA,2,"No"
"LV","HOU","pass",0,10,NA,3,"No"
"LV","HOU","punt",0,NA,NA,4,"No"
"HOU","LV","pass",0,18,NA,1,"No"
"HOU","LV","run",2,NA,NA,2,"No"
"HOU","LV","pass",10,10,0,3,"No"
"HOU","LV","pass",0,11,NA,1,"No"
"HOU","LV","run",2,NA,NA,2,"No"
"HOU","LV","pass",0,14,NA,3,"No"
"HOU","LV","punt",0,NA,NA,4,"No"
"LV","HOU","run",8,NA,NA,1,"No"
"LV","HOU","run",1,NA,NA,2,"No"
"LV","HOU","pass",0,1,NA,3,"No"
"HOU","LV","extra_point",0,NA,NA,NA,"No"
"LV","HOU","kickoff",0,NA,NA,NA,"No"
"LV","HOU","run",4,NA,NA,1,"No"
"LV","HOU","run",3,NA,NA,2,"No"
"LV","HOU","run",6,NA,NA,2,"No"
"LV","HOU","pass",6,5,1,3,"No"
"LV","HOU","punt",0,NA,NA,4,"No"
"HOU","LV","pass",0,5,NA,1,"No"
"HOU","LV","pass",6,6,0,2,"No"
"HOU","LV","pass",0,25,NA,3,"No"
"HOU","LV","punt",0,NA,NA,4,"No"
"LV","HOU","pass",10,3,7,1,"No"
"LV","HOU","run",1,NA,NA,1,"No"
"LV","HOU","no_play",0,NA,NA,2,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"LV","HOU","run",3,NA,NA,1,"No"
"LV","HOU","pass",6,2,4,2,"No"
"LV","HOU","run",0,NA,NA,3,"No"
"LV","HOU","no_play",0,NA,NA,4,"No"
"LV","HOU","punt",0,NA,NA,4,"No"
"HOU","LV","run",1,NA,NA,1,"No"
"HOU","LV","pass",-4,-4,0,2,"No"
"HOU","LV","pass",2,2,0,3,"No"
"HOU","LV","punt",0,NA,NA,4,"No"
"LV","HOU","run",2,NA,NA,1,"No"
"LV","HOU","pass",37,20,17,2,"Yes"
"LV","HOU",NA,NA,NA,NA,NA,NA
"LV","HOU","pass",8,-3,11,1,"No"
"LV","HOU","run",3,NA,NA,2,"No"
"LV","HOU","run",1,NA,NA,1,"No"
"LV","HOU","pass",3,-1,4,2,"No"
"LV","HOU","pass",7,7,0,3,"No"
"LV","HOU","extra_point",0,NA,NA,NA,"No"
"HOU","LV","kickoff",0,NA,NA,NA,"No"
"HOU","LV","run",5,NA,NA,1,"No"
"HOU","LV","run",2,NA,NA,2,"No"
"HOU","LV","pass",21,6,15,3,"Yes"
"HOU","LV","pass",5,5,0,1,"No"
"HOU","LV","run",2,NA,NA,2,"No"
"HOU","LV","pass",0,19,NA,3,"No"
"HOU","LV","field_goal",0,NA,NA,4,"No"
"LV","HOU","kickoff",0,NA,NA,NA,"No"
"LV","HOU","pass",0,20,NA,1,"No"
"LV","HOU","run",8,NA,NA,2,"No"
"LV","HOU","pass",3,3,0,3,"No"
"LV","HOU","run",5,NA,NA,1,"No"
"LV","HOU","run",4,NA,NA,2,"No"
"LV","HOU","run",-3,NA,NA,3,"No"
"LV","HOU","punt",0,NA,NA,4,"No"
"HOU","LV","run",3,NA,NA,1,"No"
"HOU","LV","no_play",0,NA,NA,2,"No"
"HOU","LV","pass",10,5,5,2,"No"
"HOU","LV","pass",16,16,0,3,"No"
"HOU","LV","pass",0,9,NA,1,"No"
"HOU","LV","pass",7,7,0,2,"No"
"HOU","LV","pass",9,4,5,3,"No"
"HOU","LV","run",12,NA,NA,1,"No"
"HOU","LV","run",5,NA,NA,1,"No"
"HOU","LV","pass",0,2,NA,2,"No"
"HOU","LV","pass",0,3,NA,3,"No"
"HOU","LV","field_goal",0,NA,NA,4,"No"
"LV","HOU","kickoff",0,NA,NA,NA,"No"
"LV","HOU","pass",-9,NA,NA,1,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"LV","HOU","run",9,NA,NA,2,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"LV","HOU","run",7,NA,NA,3,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"LV","HOU","punt",0,NA,NA,4,"No"
"HOU","LV","pass",0,50,NA,1,"No"
"HOU","LV","run",11,NA,NA,2,"No"
NA,NA,NA,NA,NA,NA,NA,NA
"HOU","LV","kickoff",0,NA,NA,NA,"No"
"HOU","LV","run",3,NA,NA,1,"No"
"HOU","LV","no_play",0,NA,NA,2,"No"
"HOU","LV","pass",9,6,3,2,"No"
"HOU","LV","pass",0,10,NA,3,"No"
"HOU","LV","punt",0,NA,NA,4,"No"
"LV","HOU","run",1,NA,NA,1,"No"
"LV","HOU","run",7,NA,NA,2,"No"
"LV","HOU","pass",13,5,8,3,"No"
"LV","HOU","run",3,NA,NA,1,"No"
"LV","HOU","pass",1,-1,2,2,"No"
"LV","HOU","pass",60,26,34,3,"Yes"
"LV","HOU","no_play",0,NA,NA,NA,"No"
"LV","HOU","extra_point",0,NA,NA,NA,"No"
"HOU","LV","kickoff",0,NA,NA,NA,"No"
"HOU","LV","run",-3,NA,NA,1,"No"
"HOU","LV","pass",-2,-2,0,2,"No"
"HOU","LV","run",-3,NA,NA,3,"No"
"HOU","LV","punt",0,NA,NA,4,"No"
"LV","HOU","pass",-13,NA,NA,1,"No"
"LV","HOU","run",6,NA,NA,2,"No"
"LV","HOU","pass",0,20,NA,3,"No"
"LV","HOU","punt",0,NA,NA,4,"No"
"HOU","LV","pass",13,13,0,1,"No"
"HOU","LV","run",1,NA,NA,1,"No"
"HOU","LV","pass",8,-2,10,2,"No"
"HOU","LV","run",0,NA,NA,3,"No"
"HOU","LV","field_goal",0,NA,NA,4,"No"
"LV","HOU","kickoff",0,NA,NA,NA,"No"
"LV","HOU","run",3,NA,NA,1,"No"
"LV","HOU","pass",13,5,8,2,"No"
"LV","HOU","run",1,NA,NA,1,"No"
"LV","HOU","pass",8,7,1,2,"No"
"LV","HOU","run",2,NA,NA,3,"No"
"LV","HOU",NA,NA,NA,NA,NA,NA
"LV","HOU","no_play",0,NA,NA,1,"No"
"LV","HOU","run",6,NA,NA,1,"No"
"LV","HOU","pass",0,4,NA,2,"No"
"LV","HOU","pass",6,5,1,3,"No"
"LV","HOU","punt",0,NA,NA,4,"No"
"HOU","LV","no_play",0,NA,NA,1,"No"
"HOU","LV","run",1,NA,NA,1,"No"
"HOU","LV","pass",0,9,NA,2,"No"
"HOU","LV","pass",5,3,2,3,"No"
"HOU","LV","pass",9,4,5,1,"No"
"HOU","LV","run",30,NA,NA,2,"Yes"
"HOU","LV","pass",2,0,2,1,"No"
"HOU","LV","pass",9,6,3,2,"No"
"HOU","LV","run",-4,NA,NA,1,"No"
"HOU","LV","pass",6,5,1,2,"No"
"HOU","LV","no_play",0,NA,NA,3,"No"
"HOU","LV","no_play",0,NA,NA,1,"No"
"HOU","LV","pass",1,1,0,1,"No"
"HOU","LV","extra_point",0,NA,NA,NA,"No"
"LV","HOU","kickoff",0,NA,NA,NA,"No"
"LV","HOU","pass",6,6,0,1,"No"
"LV","HOU","pass",-9,NA,NA,2,"No"
"LV","HOU","pass",14,14,0,3,"No"
"LV","HOU","run",3,NA,NA,1,"No"
"LV","HOU","run",51,NA,NA,2,"Yes"
"LV","HOU","extra_point",0,NA,NA,NA,"No"
"HOU","LV","kickoff",0,NA,NA,NA,"No"
"HOU","LV","run",0,NA,NA,1,"No"
"HOU","LV","run",1,NA,NA,2,"No"
"HOU","LV","no_play",0,NA,NA,3,"No"
"HOU","LV","run",1,NA,NA,1,"No"
"HOU","LV","pass",4,4,0,2,"No"
"HOU","LV","pass",17,11,6,3,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"HOU","LV","run",11,NA,NA,1,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"HOU","LV","run",3,NA,NA,1,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"HOU","LV","run",-1,NA,NA,2,"No"
"HOU","LV","pass",24,24,0,3,"Yes"
"HOU","LV","qb_kneel",-1,NA,NA,1,"No"
"HOU","LV","qb_kneel",-1,NA,NA,2,"No"
"HOU","LV",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
"MIN","NYG","kickoff",0,NA,NA,NA,"No"
"MIN","NYG","pass",0,-7,NA,1,"No"
"MIN","NYG","run",-1,NA,NA,2,"No"
"MIN","NYG","pass",13,2,11,3,"No"
"MIN","NYG","run",5,NA,NA,1,"No"
"MIN","NYG","pass",12,-4,16,2,"No"
"MIN","NYG","run",0,NA,NA,1,"No"
"MIN","NYG","pass",6,-4,10,2,"No"
"MIN","NYG","pass",0,25,NA,3,"No"
"MIN","NYG","field_goal",0,NA,NA,4,"No"
"NYG","MIN","kickoff",0,NA,NA,NA,"No"
"NYG","MIN","run",18,NA,NA,1,"No"
"NYG","MIN","run",13,NA,NA,1,"No"
"NYG","MIN","run",2,NA,NA,1,"No"
"NYG","MIN","run",2,NA,NA,2,"No"
"NYG","MIN","no_play",NA,NA,NA,3,NA
"NYG","MIN","no_play",0,NA,NA,3,"No"
"NYG","MIN","run",-2,NA,NA,1,"No"
"NYG","MIN","run",4,NA,NA,2,"No"
"NYG","MIN","run",3,NA,NA,3,"No"
"NYG","MIN","pass",-5,NA,NA,4,"No"
"MIN","NYG","run",8,NA,NA,1,"No"
"MIN","NYG","run",4,NA,NA,2,"No"
"MIN","NYG","pass",0,8,NA,1,"No"
"MIN","NYG","pass",-2,NA,NA,2,"No"
"MIN","NYG","pass",14,0,14,3,"No"
"MIN","NYG","run",0,NA,NA,1,"No"
"MIN","NYG","pass",0,5,NA,2,"No"
"NYG","MIN","run",4,NA,NA,1,"No"
"NYG","MIN","run",5,NA,NA,2,"No"
"NYG","MIN","run",2,NA,NA,3,"No"
"NYG","MIN",NA,NA,NA,NA,NA,NA
"NYG","MIN","run",3,NA,NA,1,"No"
"NYG","MIN","run",5,NA,NA,2,"No"
"NYG","MIN","run",3,NA,NA,3,"No"
"NYG","MIN","run",7,NA,NA,1,"No"
"NYG","MIN","run",4,NA,NA,2,"No"
"NYG","MIN","pass",0,0,NA,1,"No"
"NYG","MIN","run",3,NA,NA,2,"No"
"NYG","MIN","pass",-1,NA,NA,3,"No"
"NYG","MIN","field_goal",0,NA,NA,4,"No"
"MIN","NYG","kickoff",0,NA,NA,NA,"No"
"MIN","NYG","run",5,NA,NA,1,"No"
"MIN","NYG","pass",16,16,0,2,"No"
"MIN","NYG","pass",6,6,0,1,"No"
"MIN","NYG","no_play",0,NA,NA,2,"No"
"MIN","NYG","run",-1,NA,NA,2,"No"
"MIN","NYG","no_play",0,NA,NA,3,"No"
"MIN","NYG","pass",14,6,8,3,"No"
"MIN","NYG","run",3,NA,NA,4,"No"
"MIN","NYG","pass",20,19,1,1,"Yes"
"MIN","NYG","run",1,NA,NA,1,"No"
"MIN","NYG","pass",0,2,NA,2,"No"
"MIN","NYG","no_play",0,NA,NA,3,"No"
"MIN","NYG","pass",-9,NA,NA,3,"No"
"MIN","NYG","field_goal",0,NA,NA,4,"No"
"NYG","MIN","kickoff",0,NA,NA,NA,"No"
"NYG","MIN","pass",0,NA,NA,1,"No"
"NYG","MIN","pass",0,28,NA,2,"No"
"NYG","MIN","no_play",0,NA,NA,3,"No"
"NYG","MIN","pass",0,7,NA,3,"No"
"MIN","NYG","run",7,NA,NA,1,"No"
"MIN","NYG","no_play",0,NA,NA,2,"No"
"MIN","NYG","pass",7,-3,10,2,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"MIN","NYG","run",12,NA,NA,3,"No"
"MIN","NYG","extra_point",0,NA,NA,NA,"No"
"NYG","MIN","kickoff",0,NA,NA,NA,"No"
"NYG","MIN","no_play",0,NA,NA,1,"No"
"NYG","MIN","pass",2,2,0,1,"No"
"NYG","MIN","pass",0,14,NA,2,"No"
"NYG","MIN","run",4,NA,NA,3,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"NYG","MIN","punt",0,NA,NA,4,"No"
"MIN","NYG","run",6,NA,NA,1,"No"
"MIN","NYG","pass",-14,NA,NA,2,"No"
"NYG","MIN","extra_point",0,NA,NA,NA,"No"
"MIN","NYG","kickoff",0,NA,NA,NA,"No"
"MIN","NYG","qb_kneel",-1,NA,NA,1,"No"
NA,NA,NA,NA,NA,NA,NA,NA
"NYG","MIN","kickoff",0,NA,NA,NA,"No"
"NYG","MIN","run",1,NA,NA,1,"No"
"NYG","MIN","no_play",0,NA,NA,2,"No"
"NYG","MIN","no_play",0,NA,NA,2,"No"
"NYG","MIN","no_play",0,NA,NA,2,"No"
"NYG","MIN","run",3,NA,NA,1,"No"
"NYG","MIN","run",3,NA,NA,2,"No"
"NYG","MIN","no_play",0,NA,NA,3,"No"
"NYG","MIN","pass",4,-4,8,3,"No"
"NYG","MIN","punt",0,NA,NA,4,"No"
"MIN","NYG","run",15,NA,NA,1,"No"
"MIN","NYG","run",6,NA,NA,1,"No"
"MIN","NYG","run",5,NA,NA,2,"No"
"MIN","NYG","pass",2,1,1,1,"No"
"MIN","NYG","run",5,NA,NA,2,"No"
"MIN","NYG","pass",6,6,0,3,"No"
"MIN","NYG","no_play",0,NA,NA,1,"No"
"MIN","NYG","pass",7,4,3,1,"No"
"MIN","NYG","pass",7,6,1,2,"No"
"MIN","NYG","pass",0,19,NA,3,"No"
"MIN","NYG","punt",0,NA,NA,4,"No"
"NYG","MIN","run",8,NA,NA,1,"No"
"NYG","MIN","run",5,NA,NA,2,"No"
"NYG","MIN","run",0,NA,NA,1,"No"
"NYG","MIN","pass",-1,-5,4,2,"No"
"NYG","MIN","no_play",0,NA,NA,3,"No"
"NYG","MIN","pass",14,14,0,3,"No"
"NYG","MIN","pass",8,4,4,4,"No"
"NYG","MIN","run",4,NA,NA,1,"No"
"NYG","MIN","pass",-6,NA,NA,2,"No"
"NYG","MIN",NA,NA,NA,NA,NA,NA
"NYG","MIN","no_play",0,NA,NA,3,"No"
"NYG","MIN","run",4,NA,NA,1,"No"
"NYG","MIN","run",8,NA,NA,2,"No"
"NYG","MIN","run",4,NA,NA,1,"No"
"NYG","MIN","no_play",0,NA,NA,2,"No"
"NYG","MIN","pass",3,0,3,2,"No"
"NYG","MIN","pass",3,3,0,3,"No"
"NYG","MIN","field_goal",0,NA,NA,4,"No"
"MIN","NYG","kickoff",0,NA,NA,NA,"No"
"MIN","NYG","run",2,NA,NA,1,"No"
"MIN","NYG","pass",-9,NA,NA,2,"No"
"MIN","NYG","pass",21,21,0,3,"Yes"
"MIN","NYG","run",3,NA,NA,1,"No"
"MIN","NYG","run",2,NA,NA,2,"No"
"MIN","NYG","pass",0,4,NA,1,"No"
"MIN","NYG","no_play",0,NA,NA,2,"No"
"MIN","NYG","run",4,NA,NA,2,"No"
"MIN","NYG","run",6,NA,NA,3,"No"
"MIN","NYG","run",3,NA,NA,1,"No"
"MIN","NYG","pass",8,-5,13,2,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"MIN","NYG","run",2,NA,NA,1,"No"
"MIN","NYG","run",4,NA,NA,2,"No"
"MIN","NYG","pass",1,-2,3,3,"No"
"MIN","NYG","field_goal",0,NA,NA,4,"No"
"NYG","MIN","kickoff",0,NA,NA,NA,"No"
"NYG","MIN","run",1,NA,NA,1,"No"
"NYG","MIN","pass",0,15,NA,2,"No"
"NYG","MIN","no_play",0,NA,NA,3,"No"
"NYG","MIN","run",5,NA,NA,1,"No"
"NYG","MIN","run",2,NA,NA,2,"No"
"NYG","MIN","pass",0,6,NA,3,"No"
"NYG","MIN","pass",-8,NA,NA,4,"No"
"MIN","NYG","run",-1,NA,NA,1,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"MIN","NYG","run",3,NA,NA,2,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"MIN","NYG","run",9,NA,NA,3,"No"
"MIN","NYG","qb_kneel",-1,NA,NA,1,"No"
"MIN","NYG","qb_kneel",-1,NA,NA,2,"No"
"MIN","NYG",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
"BAL","NE","kickoff",0,NA,NA,NA,"No"
"BAL","NE","pass",19,19,0,1,"No"
"BAL","NE","run",3,NA,NA,1,"No"
"BAL","NE","run",4,NA,NA,2,"No"
"BAL","NE","pass",18,14,4,3,"No"
"BAL","NE","run",21,NA,NA,1,"Yes"
"BAL","NE","extra_point",0,NA,NA,NA,"No"
"NE","BAL","kickoff",0,NA,NA,NA,"No"
"NE","BAL","pass",7,5,2,1,"No"
"NE","BAL","run",6,NA,NA,2,"No"
"NE","BAL","pass",25,25,0,1,"Yes"
"NE","BAL","run",7,NA,NA,1,"No"
"NE","BAL","run",2,NA,NA,2,"No"
NA,NA,"no_play",0,NA,NA,NA,"No"
"NE","BAL","pass",0,17,NA,3,"No"
"NE","BAL","run",2,NA,NA,4,"No"
"NE","BAL","run",-3,NA,NA,1,"No"
"NE","BAL","pass",-1,NA,NA,2,"No"
"NE","BAL","pass",0,15,NA,3,"No"
"BAL","NE","run",5,NA,NA,1,"No"
"BAL","NE","run",6,NA,NA,2,"No"
"BAL","NE","run",5,NA,NA,1,"No"
"BAL","NE","run",3,NA,NA,2,"No"
"BAL","NE","run",2,NA,NA,3,"No"
"BAL","NE","pass",14,10,4,1,"No"
"BAL","NE","pass",18,11,7,1,"No"
"BAL","NE","run",6,NA,NA,1,"No"
"BAL","NE","run",5,NA,NA,2,"No"
"NE","BAL","pass",4,3,1,1,"No"
"NE","BAL","run",2,NA,NA,2,"No"
"NE","BAL","no_play",0,NA,NA,3,"No"
"NE","BAL","run",6,NA,NA,1,"No"
"NE","BAL",NA,NA,NA,NA,NA,NA
"NE","BAL","no_play",0,NA,NA,2,"No"
"NE","BAL","pass",7,5,2,2,"No"
"NE","BAL","pass",5,4,1,3,"No"
"NE","BAL","run",-3,NA,NA,1,"No"
"NE","BAL","pass",0,2,NA,2,"No"
"NE","BAL","pass",20,20,0,3,"Yes"
"NE","BAL","pass",26,26,0,1,"Yes"
"NE","BAL","pass",1,1,0,1,"No"
"NE","BAL","extra_point",0,NA,NA,NA,"No"
